repo,issue_id,created_at,closed_at,state,labels
dask/dask,11820,2025-03-07 11:15:47+00:00,2025-03-07 12:13:05+00:00,closed,['upstream']
dask/dask,11811,2025-03-05 12:01:28+00:00,2025-03-05 12:41:11+00:00,closed,['needs triage']
dask/dask,11809,2025-03-05 01:50:56+00:00,2025-03-05 10:58:24+00:00,closed,['needs triage']
dask/dask,11805,2025-03-04 07:56:56+00:00,2025-03-05 11:00:55+00:00,closed,['needs triage']
dask/dask,11804,2025-03-03 18:07:46+00:00,2025-03-05 14:54:31+00:00,closed,['needs triage']
dask/dask,11802,2025-03-03 15:08:53+00:00,2025-03-04 12:01:02+00:00,closed,['needs triage']
statsmodels/statsmodels,9549,2025-03-28 12:02:27+00:00,,open,[]
statsmodels/statsmodels,9540,2025-03-21 18:26:20+00:00,,open,[]
statsmodels/statsmodels,9538,2025-03-17 16:08:54+00:00,,open,[]
statsmodels/statsmodels,9537,2025-03-17 15:33:17+00:00,,open,"['type-enh', 'comp-regression', 'comp-panel']"
statsmodels/statsmodels,9534,2025-03-15 20:53:44+00:00,,open,[]
statsmodels/statsmodels,9531,2025-03-11 19:37:59+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9530,2025-03-11 12:50:08+00:00,,open,[]
statsmodels/statsmodels,9529,2025-03-10 17:18:33+00:00,,open,[]
statsmodels/statsmodels,9528,2025-03-10 15:37:19+00:00,,open,"['prio-high', 'maintenance']"
statsmodels/statsmodels,9527,2025-03-08 14:27:32+00:00,,open,"['comp-docs', 'comp-regression']"
statsmodels/statsmodels,9526,2025-03-07 21:36:22+00:00,,open,"['type-enh', 'comp-stats', 'roadmap']"
statsmodels/statsmodels,9525,2025-03-07 03:30:04+00:00,,open,[]
statsmodels/statsmodels,9523,2025-03-05 23:07:41+00:00,,open,[]
statsmodels/statsmodels,9520,2025-02-28 09:54:59+00:00,,open,[]
statsmodels/statsmodels,9517,2025-02-24 06:05:13+00:00,,open,"['type-bug', 'prio-elev', 'Documentation']"
statsmodels/statsmodels,9516,2025-02-23 11:45:43+00:00,,open,"['comp-docs', 'comp-regression']"
statsmodels/statsmodels,9514,2025-02-20 16:52:25+00:00,,open,[]
statsmodels/statsmodels,9513,2025-02-20 16:19:27+00:00,,open,"['type-enh', 'comp-stats', 'comp-othermod']"
statsmodels/statsmodels,9511,2025-02-18 18:53:35+00:00,,open,[]
statsmodels/statsmodels,9509,2025-02-18 17:51:44+00:00,,open,[]
statsmodels/statsmodels,9508,2025-02-14 22:15:47+00:00,,open,[]
statsmodels/statsmodels,9507,2025-02-12 20:47:15+00:00,,open,['comp-docs']
statsmodels/statsmodels,9506,2025-02-12 20:00:49+00:00,,open,"['type-enh', 'comp-genmod', 'comp-regression', 'comp-stats', 'topic-post_estim']"
statsmodels/statsmodels,9505,2025-02-12 03:24:26+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9502,2025-02-05 17:56:19+00:00,,open,"['comp-genmod', 'topic-covtype', 'comp-survey']"
statsmodels/statsmodels,9500,2025-02-02 14:10:39+00:00,,open,[]
statsmodels/statsmodels,9499,2025-02-01 22:29:04+00:00,,open,"['type-enh', 'comp-docs', 'comp-stats']"
statsmodels/statsmodels,9497,2025-01-30 04:30:20+00:00,,open,"['type-enh', 'comp-stats', 'comp-multivariate']"
statsmodels/statsmodels,9496,2025-01-29 19:08:55+00:00,,open,"['comp-docs', 'comp-stats']"
statsmodels/statsmodels,9495,2025-01-29 16:28:09+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9494,2025-01-27 19:54:32+00:00,,open,"['type-enh', 'comp-stats']"
statsmodels/statsmodels,9491,2025-01-25 20:10:15+00:00,,open,"['type-enh', 'comp-stats', 'type-refactor']"
statsmodels/statsmodels,9490,2025-01-24 08:33:25+00:00,,open,[]
statsmodels/statsmodels,9489,2025-01-24 02:54:07+00:00,,open,"['type-enh', 'comp-stats', 'type-cleanup', 'type-refactor']"
statsmodels/statsmodels,9488,2025-01-22 19:03:53+00:00,,open,"['type-enh', 'comp-stats', 'type-refactor']"
statsmodels/statsmodels,9486,2025-01-20 22:37:29+00:00,,open,"['type-enh', 'comp-genmod', 'comp-regression', 'topic-diagnostic']"
statsmodels/statsmodels,9485,2025-01-20 17:09:01+00:00,,open,"['prio-high', 'comp-stats', 'type-bug-wrong']"
statsmodels/statsmodels,9482,2025-01-19 19:33:10+00:00,,open,"['type-enh', 'comp-base', 'comp-stats']"
statsmodels/statsmodels,9480,2025-01-17 20:57:19+00:00,,open,"['type-enh', 'comp-regression', 'comp-stats']"
statsmodels/statsmodels,9542,2025-03-24 11:00:16+00:00,2025-03-26 08:56:47+00:00,closed,[]
statsmodels/statsmodels,9539,2025-03-19 08:04:53+00:00,2025-03-20 09:33:02+00:00,closed,[]
statsmodels/statsmodels,9533,2025-03-14 14:45:38+00:00,2025-03-24 14:24:33+00:00,closed,[]
statsmodels/statsmodels,9522,2025-03-03 20:02:33+00:00,2025-03-03 22:18:47+00:00,closed,[]
statsmodels/statsmodels,9521,2025-02-28 14:45:06+00:00,2025-02-28 15:30:29+00:00,closed,[]
statsmodels/statsmodels,9512,2025-02-20 02:35:17+00:00,2025-02-20 13:52:00+00:00,closed,['duplicate']
statsmodels/statsmodels,9501,2025-02-03 18:46:45+00:00,2025-02-07 09:36:07+00:00,closed,[]
statsmodels/statsmodels,9481,2025-01-19 06:38:02+00:00,2025-01-22 10:31:30+00:00,closed,[]
statsmodels/statsmodels,9464,2024-12-23 15:18:24+00:00,2025-01-09 14:09:39+00:00,closed,"['comp-tsa-statespace', 'question']"
statsmodels/statsmodels,9463,2024-12-20 06:06:44+00:00,2025-01-22 10:34:54+00:00,closed,[]
statsmodels/statsmodels,9460,2024-12-17 16:58:01+00:00,2024-12-23 11:42:35+00:00,closed,[]
statsmodels/statsmodels,9459,2024-12-17 02:47:22+00:00,2025-01-22 10:36:38+00:00,closed,[]
statsmodels/statsmodels,9455,2024-12-14 16:01:43+00:00,2024-12-16 09:47:15+00:00,closed,[]
statsmodels/statsmodels,9450,2024-12-11 12:29:41+00:00,2024-12-11 14:14:45+00:00,closed,[]
statsmodels/statsmodels,9448,2024-12-10 21:27:49+00:00,2025-01-22 10:37:10+00:00,closed,[]
statsmodels/statsmodels,9446,2024-12-10 09:50:00+00:00,2024-12-10 23:30:58+00:00,closed,[]
statsmodels/statsmodels,9435,2024-11-22 16:24:41+00:00,2024-11-29 16:13:06+00:00,closed,[]
statsmodels/statsmodels,9426,2024-11-18 16:57:14+00:00,2024-11-24 09:34:32+00:00,closed,[]
statsmodels/statsmodels,9420,2024-11-07 22:00:51+00:00,2024-11-14 18:22:33+00:00,closed,[]
psf/requests,6917,2025-03-21 08:39:21+00:00,,open,[]
psf/requests,6910,2025-03-06 10:09:30+00:00,,open,[]
psf/requests,6900,2025-02-19 12:07:21+00:00,,open,[]
psf/requests,6890,2025-02-11 17:30:11+00:00,,open,[]
psf/requests,6885,2025-02-04 18:16:05+00:00,,open,[]
psf/requests,6877,2025-01-31 16:15:01+00:00,,open,[]
psf/requests,6868,2025-01-10 02:55:11+00:00,,open,[]
psf/requests,6859,2024-12-16 22:20:10+00:00,,open,[]
psf/requests,6831,2024-11-20 03:45:33+00:00,,open,[]
psf/requests,6830,2024-11-18 17:06:17+00:00,,open,[]
psf/requests,6828,2024-11-17 13:38:08+00:00,,open,[]
psf/requests,6813,2024-10-21 05:02:29+00:00,,open,[]
psf/requests,6810,2024-10-18 10:32:43+00:00,,open,[]
psf/requests,6808,2024-10-10 22:32:21+00:00,,open,[]
psf/requests,6793,2024-08-27 10:37:43+00:00,,open,[]
psf/requests,6790,2024-08-15 12:19:37+00:00,,open,[]
psf/requests,6784,2024-08-05 07:15:00+00:00,,open,[]
psf/requests,6782,2024-08-02 17:55:53+00:00,,open,[]
psf/requests,6777,2024-07-31 11:21:38+00:00,,open,[]
psf/requests,6764,2024-07-09 00:54:35+00:00,,open,[]
psf/requests,6922,2025-03-27 03:31:58+00:00,2025-03-27 13:31:57+00:00,closed,[]
psf/requests,6921,2025-03-24 18:12:38+00:00,2025-03-24 18:12:50+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6915,2025-03-18 15:04:14+00:00,2025-03-18 15:04:25+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6914,2025-03-17 18:16:28+00:00,2025-03-17 20:43:51+00:00,closed,[]
psf/requests,6912,2025-03-12 10:38:43+00:00,2025-03-12 10:38:53+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6911,2025-03-10 23:12:23+00:00,2025-03-11 00:31:56+00:00,closed,[]
psf/requests,6908,2025-02-27 06:38:54+00:00,2025-03-13 09:34:12+00:00,closed,[]
psf/requests,6906,2025-02-23 18:11:10+00:00,2025-02-23 18:11:19+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6905,2025-02-21 11:17:01+00:00,2025-03-03 05:24:43+00:00,closed,[]
psf/requests,6904,2025-02-21 11:11:03+00:00,2025-02-21 11:11:15+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6903,2025-02-21 00:39:53+00:00,2025-02-21 00:40:05+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6902,2025-02-20 04:33:30+00:00,2025-02-20 04:33:42+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6896,2025-02-16 15:51:42+00:00,2025-02-17 12:40:21+00:00,closed,[]
psf/requests,6894,2025-02-14 15:28:16+00:00,2025-02-14 15:38:51+00:00,closed,[]
psf/requests,6893,2025-02-12 12:38:39+00:00,2025-02-12 19:54:09+00:00,closed,['actions/autoclose-qa']
psf/requests,6892,2025-02-12 12:35:34+00:00,2025-02-12 12:35:43+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6888,2025-02-07 22:20:50+00:00,2025-02-08 13:54:11+00:00,closed,[]
psf/requests,6887,2025-02-05 12:49:30+00:00,2025-02-05 12:49:40+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6886,2025-02-04 22:06:47+00:00,2025-02-05 00:47:46+00:00,closed,[]
psf/requests,6878,2025-02-01 18:18:28+00:00,2025-02-01 18:26:04+00:00,closed,[]
psf/requests,6874,2025-01-26 22:54:29+00:00,2025-01-26 22:54:41+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6872,2025-01-16 18:54:19+00:00,2025-01-28 18:47:37+00:00,closed,[]
psf/requests,6871,2025-01-15 05:46:49+00:00,2025-01-20 13:15:31+00:00,closed,[]
psf/requests,6869,2025-01-11 10:01:05+00:00,2025-01-11 10:01:19+00:00,closed,"['Feature Request', 'actions/autoclose-feat']"
psf/requests,6867,2025-01-06 13:40:01+00:00,2025-01-06 13:40:12+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6862,2024-12-24 14:57:57+00:00,2024-12-24 15:36:29+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6860,2024-12-18 17:36:53+00:00,2024-12-22 22:41:18+00:00,closed,[]
psf/requests,6858,2024-12-16 09:06:34+00:00,2024-12-16 09:06:46+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6856,2024-12-15 08:59:44+00:00,2025-01-15 15:12:24+00:00,closed,[]
psf/requests,6855,2024-12-13 21:57:00+00:00,2024-12-13 22:24:45+00:00,closed,[]
psf/requests,6854,2024-12-12 22:43:46+00:00,2024-12-12 22:43:57+00:00,closed,"['Question/Not a bug', 'actions/autoclose-qa']"
psf/requests,6838,2024-12-05 09:59:06+00:00,2024-12-06 16:00:54+00:00,closed,[]
